t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,roll_target,pitch_target,yaw_target,altitude_target,p,q,r,ax,ay,az,m1,m2,m3,m4,thrust_total_n,power_total_w,current_total_a,power_m1_w,power_m2_w,power_m3_w,power_m4_w,current_m1_a,current_m2_a,current_m3_a,current_m4_a
17.640000,18.992026,0.000000,10.001743,1.260759,0.000000,0.000001,1.260759,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000478,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457921,14.287697,52.864480,52.864480,52.864480,52.864480,3.571924,3.571924,3.571924,3.571924
17.650000,19.004634,0.000000,10.001743,1.260764,0.000000,0.000001,1.260764,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000476,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457920,14.287697,52.864480,52.864480,52.864480,52.864480,3.571924,3.571924,3.571924,3.571924
17.660000,19.017241,0.000000,10.001743,1.260769,0.000000,0.000001,1.260769,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000474,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457920,14.287697,52.864480,52.864480,52.864480,52.864480,3.571924,3.571924,3.571924,3.571924
17.670000,19.029849,0.000000,10.001743,1.260774,0.000000,0.000001,1.260774,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000472,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457919,14.287697,52.864480,52.864480,52.864480,52.864480,3.571924,3.571924,3.571924,3.571924
17.680000,19.042457,0.000000,10.001743,1.260778,0.000000,0.000001,1.260778,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000470,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457919,14.287697,52.864480,52.864480,52.864480,52.864480,3.571924,3.571924,3.571924,3.571924
17.690000,19.055065,0.000000,10.001743,1.260783,0.000000,0.000001,1.260783,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000468,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457918,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.700000,19.067672,0.000000,10.001743,1.260788,0.000000,0.000001,1.260788,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000466,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457917,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.710000,19.080280,0.000000,10.001743,1.260792,0.000000,0.000001,1.260792,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000464,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457917,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.720000,19.092888,0.000000,10.001743,1.260797,0.000000,0.000001,1.260797,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000462,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457916,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.730000,19.105496,0.000000,10.001743,1.260802,0.000000,0.000001,1.260802,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000460,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457916,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.740000,19.118104,0.000000,10.001743,1.260806,0.000000,0.000001,1.260806,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000459,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457915,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.750000,19.130712,0.000000,10.001743,1.260811,0.000000,0.000001,1.260811,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000457,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457915,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.760000,19.143320,0.000000,10.001743,1.260815,0.000000,0.000001,1.260815,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000455,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457914,14.287697,52.864479,52.864479,52.864479,52.864479,3.571924,3.571924,3.571924,3.571924
17.770000,19.155929,0.000000,10.001743,1.260820,0.000000,0.000001,1.260820,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000453,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457914,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.780000,19.168537,0.000000,10.001743,1.260824,0.000000,0.000001,1.260824,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000451,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457913,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.790000,19.181145,0.000000,10.001743,1.260829,0.000000,0.000001,1.260829,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000449,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457912,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.800000,19.193753,0.000000,10.001743,1.260833,0.000000,0.000001,1.260833,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000447,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457912,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.810000,19.206362,0.000000,10.001743,1.260838,0.000000,0.000001,1.260838,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000446,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457911,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.820000,19.218970,0.000000,10.001743,1.260842,0.000000,0.000001,1.260842,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000444,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457911,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.830000,19.231578,0.000000,10.001743,1.260847,0.000000,0.000001,1.260847,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000442,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457910,14.287697,52.864478,52.864478,52.864478,52.864478,3.571924,3.571924,3.571924,3.571924
17.840000,19.244187,0.000000,10.001743,1.260851,0.000000,0.000001,1.260851,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000440,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457910,14.287697,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.850000,19.256795,0.000000,10.001743,1.260856,0.000000,0.000001,1.260856,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000438,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457909,14.287697,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.860000,19.269404,0.000000,10.001743,1.260860,0.000000,0.000001,1.260860,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000437,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457909,14.287697,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.870000,19.282013,0.000000,10.001743,1.260864,0.000000,0.000001,1.260864,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000435,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457908,14.287697,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.880000,19.294621,0.000000,10.001743,1.260869,0.000000,0.000001,1.260869,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000433,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457908,14.287696,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.890000,19.307230,0.000000,10.001743,1.260873,0.000000,0.000001,1.260873,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000431,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457907,14.287696,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.900000,19.319839,0.000000,10.001743,1.260877,0.000000,0.000001,1.260877,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000430,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457907,14.287696,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.910000,19.332447,0.000000,10.001743,1.260882,0.000000,0.000001,1.260882,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000428,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457906,14.287696,52.864477,52.864477,52.864477,52.864477,3.571924,3.571924,3.571924,3.571924
17.920000,19.345056,0.000000,10.001743,1.260886,0.000000,0.000001,1.260886,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000426,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457906,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.930000,19.357665,0.000000,10.001743,1.260890,0.000000,0.000001,1.260890,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000424,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457905,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.940000,19.370274,0.000000,10.001743,1.260894,0.000000,0.000001,1.260894,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000423,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457905,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.950000,19.382883,0.000000,10.001743,1.260899,0.000000,0.000001,1.260899,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000421,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255076,211.457904,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.960000,19.395492,0.000000,10.001743,1.260903,0.000000,0.000001,1.260903,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000419,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255075,211.457904,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.970000,19.408101,0.000000,10.001743,1.260907,0.000000,0.000001,1.260907,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000417,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255075,211.457903,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.980000,19.420710,0.000000,10.001743,1.260911,0.000000,0.000001,1.260911,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000416,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255075,211.457903,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
17.990000,19.433319,0.000000,10.001743,1.260915,0.000000,0.000001,1.260915,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000414,0.000000,-0.000000,0.664707,0.664707,0.664707,0.664707,13.255075,211.457902,14.287696,52.864476,52.864476,52.864476,52.864476,3.571924,3.571924,3.571924,3.571924
18.000000,19.445928,0.000000,10.001743,1.260920,0.000000,0.000001,1.260920,0.000000,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000412,0.000000,-0.000000,0.690056,0.638353,0.638353,0.690056,13.255075,211.937112,14.320075,59.145960,46.822596,46.822596,59.145960,3.996349,3.163689,3.163689,3.996349
18.010000,19.458537,0.000000,10.001743,1.260924,0.000000,0.000001,1.260924,0.000000,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.079786,0.000000,0.000000,0.000411,0.000000,-0.000000,0.675082,0.654168,0.654168,0.675082,13.255075,211.536386,14.292999,55.378637,50.389557,50.389557,55.378637,3.741800,3.404700,3.404700,3.741800
18.020000,19.471147,0.000000,10.001743,1.260928,0.000000,0.000001,1.260928,0.000798,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.111321,0.000000,0.000000,0.000409,-0.007838,-0.000000,0.668485,0.660909,0.660909,0.668485,13.255080,211.468303,14.288399,53.770872,51.963279,51.963279,53.770872,3.633167,3.511032,3.511032,3.633167
18.030000,19.483756,0.000000,10.001743,1.260932,-0.000078,0.000001,1.260932,0.001911,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.121961,0.000000,0.000000,0.000407,-0.018741,-0.000000,0.665621,0.663794,0.663794,0.665621,13.255100,211.459079,14.287776,53.082790,52.646750,52.646750,53.082790,3.586675,3.557213,3.557213,3.586675
18.040000,19.496365,-0.000001,10.001743,1.260936,-0.000266,0.000001,1.260936,0.003131,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.123622,0.000000,0.000000,0.000406,-0.030646,-0.000000,0.664400,0.665018,0.665018,0.664400,13.255140,211.459523,14.287806,52.791195,52.938566,52.938566,52.791195,3.566973,3.576930,3.576930,3.566973
18.050000,19.508975,-0.000003,10.001743,1.260940,-0.000572,0.000001,1.260940,0.004367,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.121491,0.000000,0.000000,0.000404,-0.042665,-0.000000,0.663897,0.665523,0.665523,0.663897,13.255202,211.461398,14.287932,52.671387,53.059312,53.059312,52.671387,3.558877,3.585089,3.585089,3.558877
18.060000,19.521584,-0.000009,10.001743,1.260944,-0.000999,0.000001,1.260944,0.005582,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.117823,0.000000,0.000000,0.000402,-0.054426,-0.000000,0.663707,0.665717,0.665717,0.663707,13.255282,211.463565,14.288079,52.626074,53.105708,53.105708,52.626074,3.555816,3.588224,3.588224,3.555816
18.070000,19.534194,-0.000019,10.001743,1.260948,-0.001543,0.000001,1.260949,0.006760,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.113596,0.000000,0.000000,0.000401,-0.065779,0.000000,0.663652,0.665777,0.665777,0.663652,13.255378,211.465956,14.288240,52.612981,53.119997,53.119997,52.612981,3.554931,3.589189,3.589189,3.554931
18.080000,19.546803,-0.000035,10.001743,1.260952,-0.002201,0.000001,1.260954,0.007896,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.109232,0.000000,0.000000,0.000399,-0.076671,0.000001,0.663655,0.665779,0.665779,0.663655,13.255488,211.468595,14.288419,52.613711,53.120587,53.120587,52.613711,3.554980,3.589229,3.589229,3.554980
18.090000,19.559413,-0.000057,10.001743,1.260956,-0.002968,0.000001,1.260960,0.008988,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.104911,0.000000,0.000000,0.000398,-0.087090,0.000001,0.663682,0.665758,0.665758,0.663682,13.255611,211.471483,14.288614,52.620254,53.115487,53.115487,52.620254,3.555423,3.588884,3.588884,3.555423
18.100000,19.572022,-0.000086,10.001743,1.260960,-0.003839,0.000001,1.260966,0.010037,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.100707,0.000000,0.000000,0.000396,-0.097042,0.000002,0.663719,0.665727,0.665727,0.663719,13.255743,211.474597,14.288824,52.629126,53.108173,53.108173,52.629126,3.556022,3.588390,3.588390,3.556022
18.110000,19.584632,-0.000125,10.001743,1.260964,-0.004809,0.000001,1.260973,0.011045,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.096647,0.000000,0.000000,0.000394,-0.106541,0.000003,0.663760,0.665694,0.665694,0.663760,13.255883,211.477910,14.289048,52.638812,53.100144,53.100144,52.638812,3.556676,3.587848,3.587848,3.556676
18.120000,19.597241,-0.000173,10.001743,1.260968,-0.005874,0.000001,1.260982,0.012011,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.092740,0.000000,0.000000,0.000393,-0.115602,0.000004,0.663802,0.665660,0.665660,0.663802,13.256031,211.481391,14.289283,52.648657,53.092039,53.092039,52.648657,3.557342,3.587300,3.587300,3.557342
18.130000,19.609851,-0.000231,10.001743,1.260972,-0.007030,0.000001,1.260992,0.012938,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.088987,0.000000,0.000000,0.000391,-0.124243,0.000005,0.663842,0.665627,0.665627,0.663842,13.256184,211.485009,14.289528,52.658380,53.084124,53.084124,52.658380,3.557999,3.586765,3.586765,3.557999
18.140000,19.622461,-0.000302,10.001743,1.260976,-0.008273,0.000001,1.261003,0.013828,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.085384,0.000000,0.000000,0.000390,-0.132480,0.000007,0.663882,0.665595,0.665595,0.663882,13.256342,211.488738,14.289780,52.667865,53.076504,53.076504,52.667865,3.558640,3.586250,3.586250,3.558640
18.150000,19.635070,-0.000385,10.001743,1.260980,-0.009598,0.000001,1.261016,0.014682,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.081926,0.000000,0.000000,0.000388,-0.140329,0.000008,0.663921,0.665564,0.665564,0.663921,13.256503,211.492553,14.290037,52.677063,53.069213,53.069213,52.677063,3.559261,3.585758,3.585758,3.559261
18.160000,19.647680,-0.000480,10.001743,1.260984,-0.011001,0.000001,1.261032,0.015501,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.078608,0.000000,0.000000,0.000387,-0.147808,0.000010,0.663958,0.665535,0.665535,0.663958,13.256667,211.496431,14.290299,52.685961,53.062254,53.062254,52.685961,3.559862,3.585287,3.585287,3.559862
18.170000,19.660290,-0.000591,10.001743,1.260987,-0.012479,0.000001,1.261049,0.016287,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.075424,0.000000,0.000000,0.000385,-0.154929,0.000012,0.663994,0.665508,0.665508,0.663994,13.256832,211.500352,14.290564,52.694556,53.055620,53.055620,52.694556,3.560443,3.584839,3.584839,3.560443
18.180000,19.672900,-0.000715,10.001743,1.260991,-0.014028,0.000001,1.261069,0.017042,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.072368,0.000000,0.000000,0.000384,-0.161709,0.000015,0.664029,0.665481,0.665481,0.664029,13.256998,211.504298,14.290831,52.702852,53.049297,53.049297,52.702852,3.561004,3.584412,3.584412,3.561004
18.190000,19.685510,-0.000856,10.001743,1.260995,-0.015645,0.000001,1.261092,0.017765,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.069437,0.000000,0.000000,0.000382,-0.168162,0.000017,0.664063,0.665456,0.665456,0.664063,13.257165,211.508254,14.291098,52.710856,53.043271,53.043271,52.710856,3.561544,3.584005,3.584005,3.561544
18.200000,19.698120,-0.001012,10.001743,1.260999,-0.017327,0.000002,1.261118,0.018460,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.066624,0.000000,0.000000,0.000381,-0.174300,0.000019,0.664095,0.665432,0.665432,0.664095,13.257331,211.512204,14.291365,52.718575,53.037527,53.037527,52.718575,3.562066,3.583617,3.583617,3.562066
18.210000,19.710730,-0.001185,10.001743,1.261003,-0.019070,0.000002,1.261147,0.019126,0.052360,0.000000,0.034907,0.052360,0.000000,10.000000,0.063925,0.000000,0.000000,0.000380,-0.180137,0.000022,0.664127,0.665409,0.665409,0.664127,13.257497,211.516138,14.291631,52.726017,53.032052,53.032052,52.726017,3.562569,3.583247,3.583247,3.562569
